,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y
74,1.2243702162873975,-1.5898084105642507,11.629191804771441,16.585320483932072,-2.3135250394351456,2.8678954298507944,0.8292145693504852,-1.2024945053897351,-13.017894045319299,19.041089315309822,-1.8866674066029208,1.5133874705636658,0.8292145693504852,-1.2024945053897351
75,1.2421436698020663,-1.6984949689789222,11.780248599129148,16.73345695749816,-2.4352954001197897,2.745765166765623,0.8322223252985074,-1.295111085503907,-13.148843917562372,19.170425723400488,-1.8792149838252665,1.4163262236198622,0.8322223252985074,-1.295111085503907
76,1.2578742019299662,-1.8092244487803624,11.931548320685291,16.88190517677139,-2.629305062101216,2.5514178483757037,0.8346849450100773,-1.3900716565136573,-13.264264392756719,19.28534208025358,-1.8674571131073459,1.3120704016037612,0.8346849450100773,-1.3900716565136573
77,1.2812112628969654,-1.9123473997427034,12.082103342307862,17.029675121703168,-2.5543937466517095,2.626012364896662,0.8435828897422328,-1.4807102962971568,-13.371827393380334,19.389555013985895,-1.843865608128501,1.2067382015735721,0.8435828897422328,-1.4807102962971568
78,1.299379897894886,-2.0206387766741227,12.231857846977038,17.17670869151256,-2.662223662359057,2.5178852074948646,0.8500419851744102,-1.5762193448822703,-13.47631369999909,19.487617469561783,-1.8167854239494028,1.0906080642415379,0.8500419851744102,-1.5762193448822703
79,1.3237955565008581,-2.122683129997491,12.384442571231538,17.32663444200751,-2.5491971100190858,2.6306328575943043,0.862294129043296,-1.6686868163931214,-13.574599686427364,19.590924405488956,-1.7775523466687955,0.9711596593189655,0.862294129043296,-1.6686868163931214
80,1.3459417932930302,-2.2269969051346585,12.535053250287165,17.47464602498419,-2.5164153347457736,2.663152929369352,0.8744765603869291,-1.7642940224865407,-13.680378305632413,19.693947548758615,-1.7318108839910291,0.8419934218914131,0.8744765603869291,-1.7642940224865407
81,1.3651050056490306,-2.3342937047079984,12.687984807700786,17.625036372546862,-2.5891074648729924,2.590215225818701,0.886240965166221,-1.8637018356301434,-13.789567727603979,19.80978078068277,-1.6800592537240386,0.7025983832601117,0.886240965166221,-1.8637018356301434
82,1.3822181233829833,-2.443640598903386,12.840034729939926,17.774601066680145,-2.7342889498524654,2.444803296187909,0.8983970727526062,-1.9664006231994873,-13.91400925783238,19.937451543656014,-1.6221754829469766,0.554171932500091,0.8983970727526062,-1.9664006231994873
83,1.4002708659519079,-2.5520478682638013,12.990935506068386,17.92307077425825,-2.8462567754398305,2.332619216422992,0.9131984471545684,-2.0704158473992487,-14.061088816689793,20.083272069926558,-1.5572671700512632,0.4000497698065787,0.9131984471545684,-2.0704158473992487
84,1.4170473612237682,-2.661731384921281,13.141038930302377,18.070795545222005,-3.0033534124959913,2.175319636304357,0.9292017159145332,-2.1774378521934628,-14.238519273280744,20.256358916913005,-1.488840706219368,0.24060456994043408,0.9292017159145332,-2.1774378521934628
85,1.442595972718478,-2.762642785355911,13.291470422543094,18.218899129007845,-2.8503151496781607,2.3281674429650847,0.9536128769370714,-2.2804621035171833,-14.452812005333884,20.467721801019266,-1.412312143471221,0.08546291689110487,0.9536128769370714,-2.2804621035171833
86,1.4630331413543194,-2.8686656286494094,13.441397281482809,18.36654722380594,-2.8779995393720874,2.3003043114222206,0.9766848648602151,-2.389375853555816,-14.710024122344018,20.720083825505018,-1.3402910197371327,-0.07239996895847227,0.9766848648602151,-2.389375853555816
87,1.4860909741573793,-2.9720678077756895,13.59459997183165,18.517518760176277,-2.813034953884835,2.3651011450834587,1.003915777525434,-2.4987423495288184,-14.993624913693996,21.01203307029335,-1.2699714153980486,-0.22485515660533997,1.003915777525434,-2.4987423495288184
88,1.5027217062090539,-3.081897087653355,13.745856920563773,18.666590693904613,-2.975307850115389,2.2026708079951334,1.0288899563370526,-2.614941404697568,-15.28736579605134,21.30643171757161,-1.2099251161714109,-0.3761263321891086,1.0288899563370526,-2.614941404697568
89,1.5232029898903707,-3.187875815901378,13.89807726982679,18.81667075572669,-3.0014480250476807,2.176382866471443,1.0587995077585675,-2.7306303301389554,-15.554875204031715,21.578541947722172,-1.1543694019354618,-0.5174614204449307,1.0587995077585675,-2.7306303301389554
90,1.5463343474962385,-3.29120447022485,14.047858375031758,18.9643549464237,-2.9338984764596567,2.24379372569699,1.092655609532787,-2.846518035447657,-15.787133071735498,21.805730407229913,-1.104926938898861,-0.6489354870160133,1.092655609532787,-2.846518035447657
91,1.565443718074519,-3.39855511157591,14.199066831281248,19.113508560433402,-3.008551901596031,2.1690101285418133,1.1255312397803061,-2.9671132178317605,-15.976584444075216,21.995905920088017,-1.0664887307997308,-0.7750932472517278,1.1255312397803061,-2.9671132178317605
92,1.5881849460547106,-3.5022738955250583,14.35125170288148,19.26367941271079,-2.9548037730039076,2.222636077377525,1.1625596354727088,-3.08672494366636,-16.131702843008128,22.155735766776164,-1.0333826860816866,-0.8907826221119688,1.1625596354727088,-3.08672494366636
93,1.6053016115411813,-3.6116172419679278,14.501903890589931,19.41235720347847,-3.099917708332436,2.077407462082135,1.1968516310100832,-3.211554601906966,-16.26617253402404,22.288865414744343,-1.011626415587798,-1.0030765553090892,1.1968516310100832,-3.211554601906966
94,1.621676808963772,-3.721702056474677,14.653902969364085,19.562420353622162,-3.271250017397054,1.9059675109225573,1.231461455213215,-3.337750683005335,-16.381680640130117,22.408497978686107,-0.997104620860987,-1.1091846069311377,1.231461455213215,-3.337750683005335
95,1.642685449240835,-3.827153428126954,14.803767686525953,19.710386500636282,-3.278768685624201,1.8983478051892697,1.2697519875298844,-3.4610747944919664,-16.49113789504625,22.513616961954217,-0.9853123595291129,-1.206010447432974,1.2697519875298844,-3.4610747944919664
96,1.6616774049418863,-3.9346214843552425,14.953335354652232,19.858091889420766,-3.3575910198836167,1.8194306315670443,1.3065637792413807,-3.5857721880518487,-16.595696773153357,22.61272195388285,-0.9802636383634982,-1.298944770446975,1.3065637792413807,-3.5857721880518487
97,1.6833843136791429,-4.039374587547326,15.104628263283189,20.007557782013965,-3.3404281774447586,1.8365044514969173,1.3447880762747841,-3.7080425635286307,-16.69551394183582,22.714056725013624,-0.9779721147875128,-1.385282372466339,1.3447880762747841,-3.7080425635286307
98,1.6981260790644943,-4.151092834091315,15.255145457812135,20.156282234615873,-3.569523069382499,1.6073259961965258,1.3771496827237721,-3.834300448613135,-16.799648314572433,22.816674392011947,-0.9847042992230789,-1.4724464666662889,1.3771496827237721,-3.834300448613135
